"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-04",100.8224,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.9196,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.9137,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.7065,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.4125,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.1883,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.1485,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.2125,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-12",100.278,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.2917,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.3171,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.466,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.8164,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-05",101.2085,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-06",101.4073,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-07",101.2246,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.8329,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-09",100.4522,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-10",100.2444,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-11",100.1981,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-12",100.3023,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-01",100.5592,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.8468,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-03",101.0145,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.9495,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.7617,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.5865,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.5113,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.4878,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-09",100.4416,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-10",100.3297,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-11",100.2206,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-12",100.2226,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-01",100.4093,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-02",100.6341,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-03",100.6884,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-04",100.4222,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-05",100.0345,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.80407,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.94162,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.2844,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-09",100.6153,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.7772,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.7983,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.7199,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.5642,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.402,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.3146,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.3625,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.4794,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.5779,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.5868,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.5068,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.3268,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.0302,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-11",99.70053,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-12",99.44317,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-01",99.34028,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-02",99.3334,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-03",99.3513,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-04",99.34173,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-05",99.27853,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.12667,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-07",98.86104,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-08",98.57378,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-09",98.39629,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-10",98.44289,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-11",98.6446,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-12",98.93498,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.28076,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.62382,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.89005,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.0009,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-05",99.96189,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-06",99.7495,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.34879,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-08",98.96363,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-09",98.88931,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.36948,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.1422,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-12",100.8855,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-01",101.3701,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-02",101.6419,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-03",101.7653,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-04",101.7787,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.7993,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.9621,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-07",102.3525,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-08",102.7965,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-09",103.0439,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-10",102.8995,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-11",102.5489,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-12",102.2227,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-01",102.0646,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.9766,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.7894,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.3619,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-05",100.7808,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-06",100.1565,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-07",99.5735,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-08",99.08269,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-09",98.76716,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-10",98.71504,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-11",98.81728,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.96763,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-01",99.1082,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-02",99.22701,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-03",99.31999,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-04",99.3748,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-05",99.38046,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.30438,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.11866,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.90791,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.7844,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.82817,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.93983,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.97198,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.79277,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.42879,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.89559,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.21272,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.58811,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.33186,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.71156,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.43939,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-09",98.17657,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-10",98.68959,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.99715,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-12",99.12675,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-01",99.07675,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-02",98.95639,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-03",98.8736,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-04",98.89321,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-05",98.95752,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-06",98.98237,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-07",98.90842,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-08",98.79195,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-09",98.7161,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-10",98.74459,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-11",98.83485,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-12",98.93082,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-01",98.99396,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-02",99.02856,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-03",99.04232,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-04",99.03539,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-05",99.01028,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-06",98.96231,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-07",98.88825,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-08",98.81772,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-09",98.79425,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-10",98.85288,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-11",98.95057,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-12",99.0327,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-01",99.06053,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-02",99.05424,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-03",99.04163,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-04",99.04103,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-05",99.05051,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-06",99.06405,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.7992,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-02",101.412,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-03",101.1091,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.9013,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-05",100.6477,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.3218,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.91197,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.30669,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-09",98.26275,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-10",96.77535,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-11",95.23962,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2008-12",93.79074,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-01",92.57484,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-02",91.58014,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-03",91.29391,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-04",91.81473,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-05",92.75623,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-06",93.72646,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-07",94.26876,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-08",94.6564,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-09",94.96793,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-10",94.93479,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-11",94.62994,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2009-12",94.32449,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-01",94.17477,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-02",93.93966,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-03",94.01257,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-04",94.21535,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-05",94.16656,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-06",94.31409,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-07",94.60149,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-08",94.84987,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-09",94.99998,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-10",95.01094,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-11",94.85712,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2010-12",94.75255,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-01",94.92235,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-02",95.0602,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-03",94.95267,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-04",94.72383,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-05",94.64857,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-06",94.7344,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-07",95.00249,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-08",95.10783,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-09",94.74757,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-10",94.29109,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-11",94.05193,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2011-12",93.89124,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-01",93.75106,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-02",93.72681,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-03",94.03094,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-04",94.37012,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-05",94.25878,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-06",94.15063,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-07",94.37344,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-08",94.91364,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-09",95.60531,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-10",96.14883,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-11",96.62525,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2012-12",97.01153,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-01",97.08656,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-02",97.1332,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-03",97.45148,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-04",97.9295,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-05",98.25466,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-06",98.25926,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-07",98.27182,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-08",98.52422,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-09",98.81557,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-10",98.46572,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-11",98.05349,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2013-12",97.884,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-01",98.01852,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-02",98.47342,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.0267,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.41035,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.0806,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.8343,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-07",101.1681,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-08",101.1423,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.9007,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.7248,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.2468,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2014-12",99.27231,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-01",98.25794,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-02",97.66858,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-03",97.3737,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-04",97.00141,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-05",96.61583,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-06",95.70678,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-07",94.36962,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-08",94.06723,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-09",95.08443,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-10",96.21268,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-11",97.08617,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2015-12",97.70062,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-01",98.15749,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-02",98.52024,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-03",98.85741,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-04",98.82111,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-05",98.60403,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-06",98.59344,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-07",98.67628,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.0147,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.4042,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.58238,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.45718,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.36984,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.2495,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.1417,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-03",99.09341,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-04",98.96674,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-05",98.81072,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-06",98.98801,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-07",99.21316,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-08",99.55188,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-09",100.1371,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-10",100.4479,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-11",100.8419,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2017-12",101.3036,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.4324,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.2457,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-03",100.786,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-04",100.6596,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-05",100.8204,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-06",101.1669,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-07",101.4691,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-08",101.4343,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.0226,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-10",100.5107,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-11",100.2571,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-12",100.1837,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.2951,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.5451,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.6673,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.7482,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-05",100.8408,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-06",101.03,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-07",101.1934,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-08",101.3712,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-09",101.6316,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-10",101.7465,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-11",101.9012,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-12",102.1976,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-01",102.3816,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-02",102.1059,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-03",100.8042,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-04",98.58546,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.53463,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-06",95.90228,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.27251,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-08",96.72482,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-09",97.25811,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-10",97.89724,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.18906,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-12",98.5635,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-01",98.83578,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-02",99.18501,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-03",99.7054,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-04",100.4688,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-05",101.5634,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-06",102.3594,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-07",103.1795,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-08",103.5617,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-09",103.4102,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-10",103.495,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-11",103.5744,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2021-12",103.7513,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-01",104.1291,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-02",104.1345,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-03",103.7286,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-04",102.9891,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-05",102.399,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-06",101.5562,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-07",100.7935,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-08",100.2266,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-09",99.8701,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-10",99.79224,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-11",100.207,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2022-12",101.0224,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-01",101.8374,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-02",102.2152,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-03",102.1032,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-04",101.8967,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-05",101.7273,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-06",101.7869,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-07",101.8207,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2023-08",102.0382,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.1467,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-02",100.9624,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.9203,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.7694,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-05",100.5048,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.1769,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.81374,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.3901,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-09",98.81479,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2008-10",97.90972,
