"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-08",96.94764,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-09",97.48063,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-10",97.96966,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-11",98.41714,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-12",98.82819,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-01",99.18287,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-02",99.44577,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-03",99.6207,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-04",99.69077,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-05",99.66629,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-06",99.5871,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-07",99.51855,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-08",99.51186,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-09",99.57956,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-10",99.7094,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-11",99.89185,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-12",100.0864,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-01",100.2513,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-02",100.3505,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-03",100.3478,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-04",100.2408,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-05",100.0415,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-06",99.77191,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-07",99.4825,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-08",99.23809,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-09",99.10976,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-10",99.12877,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-11",99.27467,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-12",99.49436,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-01",99.71402,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-02",99.86823,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-03",99.92951,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-04",99.90161,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-05",99.80839,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-06",99.69105,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-07",99.60152,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-08",99.56724,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-09",99.60093,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-10",99.67573,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-11",99.77297,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-12",99.89535,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-01",100.0381,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-02",100.1842,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-03",100.3072,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-04",100.4226,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-05",100.5367,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-06",100.6266,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-07",100.6805,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-08",100.7114,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-09",100.7233,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-10",100.7262,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-11",100.7296,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-12",100.7225,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-01",100.7106,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-02",100.7279,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-03",100.7746,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-04",100.8325,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-05",100.8835,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-06",100.9212,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-07",100.9409,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-08",100.9452,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-09",100.9355,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-10",100.9081,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-11",100.8631,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-12",100.7947,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.7039,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.5972,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.4851,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.3731,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.2544,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.1251,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-07",99.9636,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-08",99.78236,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-09",99.60777,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-10",99.46409,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-11",99.34344,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-12",99.23847,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-01",99.15292,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.09418,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-03",99.07235,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-04",99.0696,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.06966,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.06607,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.07742,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.11756,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-09",99.20131,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-10",99.32597,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-11",99.47872,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-12",99.6366,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-01",99.76501,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-02",99.85001,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-03",99.89112,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-04",99.90483,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-05",99.91207,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-06",99.92796,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-07",99.95946,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-08",100.0322,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-09",100.1369,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-10",100.2611,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-11",100.3872,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.5119,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-01",100.6351,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-02",100.7478,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-03",100.8213,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-04",100.8471,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-05",100.8347,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-06",100.7913,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-07",100.7189,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-08",100.6204,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-09",100.4805,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-10",100.2935,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-11",100.0756,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-12",99.85027,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-01",99.64063,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-02",99.46525,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-03",99.32577,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-04",99.19956,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-05",99.08261,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-06",98.97521,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-07",98.88517,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-08",98.82481,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-09",98.82384,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-10",98.87929,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-11",98.96508,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.04773,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.0881,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-02",99.05559,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-03",97.65121,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-04",92.57691,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-05",94.28904,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-06",96.13219,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-07",97.70477,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-08",98.42593,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-09",98.71817,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-10",99.07759,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-11",99.47211,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-12",99.88824,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-01",100.2614,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-02",100.6365,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-03",100.9645,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-04",101.2367,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-05",101.3132,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-06",101.3187,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-07",101.2692,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-08",101.198,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-09",101.1375,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-10",101.0918,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-11",101.0517,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-12",100.9975,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-01",100.9097,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-02",100.7809,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-03",100.5965,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-04",100.3565,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-05",100.0662,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-06",99.76752,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-07",99.50929,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-08",99.30679,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-09",99.14497,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-10",99.01424,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-11",98.91595,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-12",98.8606,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2023-01",98.84035,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2023-02",98.8347,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2023-03",98.84562,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2023-04",98.89024,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2023-05",98.97022,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2023-06",99.0818,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2023-07",99.20307,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2023-08",99.32967,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-01",99.64462,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-02",99.55196,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-03",99.46183,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-04",99.37902,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-05",99.3068,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-06",99.24734,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-07",99.20265,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-08",99.17281,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-09",99.15719,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-10",99.15616,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-11",99.17192,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-12",99.20553,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-01",99.25706,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-02",99.32527,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-03",99.40661,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-04",99.49619,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-05",99.59088,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-06",99.69259,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-07",99.80396,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-08",99.92673,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-09",100.0617,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-10",100.2084,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-11",100.3653,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-12",100.5299,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-01",100.7027,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-02",100.8842,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-03",101.0724,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-04",101.2641,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-05",101.4499,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-06",101.6191,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-07",101.7611,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-08",101.865,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-09",101.9201,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-10",101.9157,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.8412,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-12",101.694,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-01",101.4773,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-02",101.2029,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-03",100.8869,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-04",100.55,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-05",100.2096,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-06",99.88726,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-07",99.60525,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-08",99.38042,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-09",99.22585,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-10",99.14867,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-11",99.15254,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-12",99.23589,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-01",99.39285,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-02",99.61578,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-03",99.89474,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-04",100.2179,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-05",100.5694,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-06",100.934,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-07",101.2993,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-08",101.6539,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-09",101.9887,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-10",102.2959,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-11",102.5689,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-12",102.8024,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-01",102.9938,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-02",103.1423,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-03",103.25,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-04",103.3202,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-05",103.3544,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-06",103.3575,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-07",103.3325,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-08",103.2805,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-09",103.2018,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-10",103.0971,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-11",102.9663,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-12",102.8097,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-01",102.6283,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-02",102.4252,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-03",102.2032,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-04",101.9656,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-05",101.7133,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-06",101.4507,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-07",101.1822,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-08",100.9134,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-09",100.651,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-10",100.4005,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-11",100.165,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-12",99.94653,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-01",99.74627,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-02",99.56316,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-03",99.39597,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-04",99.24491,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-05",99.10984,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-06",98.99059,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-07",98.88592,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-08",98.79436,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-09",98.71334,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-10",98.63961,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-11",98.57066,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-12",98.50465,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-01",98.44041,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-02",98.37725,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-03",98.31709,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-04",98.26208,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-05",98.2142,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-06",98.17696,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-07",98.15611,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-08",98.15891,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-09",98.18667,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-10",98.2431,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-11",98.32686,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-12",98.43427,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-01",98.56691,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-02",98.72375,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-03",98.90224,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-04",99.09846,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-05",99.30396,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-06",99.50762,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-07",99.70235,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-08",99.87995,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-09",100.0327,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-10",100.1595,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-11",100.259,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-12",100.3291,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.3738,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.3943,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.3974,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.3922,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.3782,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.3534,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2015-07",100.3167,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2015-08",100.2671,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2015-09",100.2042,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2015-10",100.1266,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2015-11",100.0321,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2015-12",99.92156,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2016-01",99.7962,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.65863,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2016-03",99.51324,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2016-04",99.36443,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.20902,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.0479,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2016-07",98.88351,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2016-08",98.72149,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2016-09",98.57065,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2016-10",98.44145,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2016-11",98.34475,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2016-12",98.29071,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2017-01",98.286,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2017-02",98.33308,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2017-03",98.4295,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2017-04",98.56965,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2017-05",98.74636,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2017-06",98.95219,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2017-07",99.17944,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2017-08",99.42001,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2017-09",99.66614,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2017-10",99.91129,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2017-11",100.1493,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.3738,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2018-01",100.58,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2018-02",100.763,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2018-03",100.9196,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2018-04",101.0468,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2018-05",101.1406,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2018-06",101.1986,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2018-07",101.2208,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2018-08",101.2085,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2018-09",101.1648,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2018-10",101.0951,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2018-11",101.0059,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2018-12",100.9033,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2019-01",100.7929,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2019-02",100.6794,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2019-03",100.5667,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2019-04",100.458,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2019-05",100.3529,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2019-06",100.2521,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2019-07",100.1579,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2019-08",100.0718,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.99534,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.92806,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.8689,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.81783,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.77719,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2020-02",99.7494,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2020-03",88.79038,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2020-04",69.71665,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2020-05",84.24557,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2020-06",91.30547,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2020-07",94.62292,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2020-08",96.36935,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2020-09",98.97442,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2020-10",100.076,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2020-11",100.1584,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2020-12",100.2408,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2021-01",100.3201,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2021-02",100.3939,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2021-03",100.4612,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2021-04",100.5217,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2021-05",100.5752,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2021-06",100.6205,
